Agency,State,Months,Population,Violent crime total,Murder and nonnegligent Manslaughter,Forcible rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate,0,full_name,gid
El Paso Police Dept,TX,12,675536.0,2859.0,23,184.0,471,2181,16411.0,1826,13425.0,1160.0,423.2,3.4,27.2,69.7,322.9,2429.3,270.3,1987.3,171.7,el paso,"el paso,TX",16000US4824000
Ellis County Sheriff Office,TX,12,,44.0,4,2.0,2,36,615.0,233,327.0,55.0,,,,,,,,,,ellis county,"ellis county,TX",05000US48139
Euless Police Dept,TX,12,53228.0,95.0,0,10.0,38,47,1588.0,324,1123.0,141.0,178.5,0.0,18.8,71.4,88.3,2983.4,608.7,2109.8,264.9,euless,"euless,TX",16000US4824768
Farmers Branch Police Dept,TX,12,29637.0,35.0,1,2.0,13,19,1124.0,169,864.0,91.0,118.1,3.4,6.7,43.9,64.1,3792.6,570.2,2915.3,307.0,farmers branch,"farmers branch,TX",16000US4825452
Flower Mound Police Dept,TX,12,68023.0,21.0,0,0.0,5,16,563.0,107,439.0,17.0,30.9,0.0,0.0,7.4,23.5,827.7,157.3,645.4,25.0,flower mound,"flower mound,TX",16000US4826232
Fort Bend County Sheriff Department,TX,12,,804.0,1,38.0,116,649,4398.0,1672,2452.0,274.0,,,,,,,,,,fort bend county,"fort bend county,TX",05000US48157
Friendswood Police Dept,TX,12,36965.0,15.0,0,4.0,4,7,353.0,66,274.0,13.0,40.6,0.0,10.8,10.8,18.9,955.0,178.5,741.2,35.2,friendswood,"friendswood,TX",16000US4827648
Frisco Police Dept,TX,12,123205.0,98.0,0,8.0,24,66,2527.0,440,2033.0,54.0,79.5,0.0,6.5,19.5,53.6,2051.1,357.1,1650.1,43.8,frisco,"frisco,TX",16000US4827684
Galveston County Sheriff Office,TX,12,,106.0,0,16.0,22,68,794.0,302,441.0,51.0,,,,,,,,,,galveston county,"galveston county,TX",05000US48167
Galveston Police Dept,TX,12,49170.0,296.0,2,37.0,118,139,2469.0,517,1792.0,160.0,602.0,4.1,75.2,240.0,282.7,5021.4,1051.5,3644.5,325.4,galveston,"galveston,TX",16000US4828068
Garland Police Dept,TX,12,234984.0,540.0,7,47.0,236,250,8675.0,2218,5866.0,591.0,229.8,3.0,20.0,100.4,106.4,3691.7,943.9,2496.3,251.5,garland,"garland,TX",16000US4829000
Georgetown Police Dept,TX,12,50304.0,66.0,0,14.0,5,47,920.0,147,755.0,18.0,131.2,0.0,27.8,9.9,93.4,1828.9,292.2,1500.9,35.8,georgetown,"georgetown,TX",16000US4829336
Grand Prairie Police Dept,TX,12,181782.0,499.0,1,50.0,160,288,5246.0,1298,3316.0,632.0,274.5,0.6,27.5,88.0,158.4,2885.9,714.0,1824.2,347.7,grand prairie,"grand prairie,TX",16000US4830464
Grapevine Police Dept,TX,12,48095.0,71.0,1,13.0,13,44,1338.0,164,1100.0,74.0,147.6,2.1,27.0,27.0,91.5,2782.0,341.0,2287.1,153.9,grapevine,"grapevine,TX",16000US4830644
Grayson County Sheriff Department,TX,12,,50.0,0,15.0,3,32,800.0,278,459.0,63.0,,,,,,,,,,grayson county,"grayson county,TX",05000US48181
Greenville Police Dept,TX,12,26061.0,166.0,0,11.0,40,115,1208.0,249,885.0,74.0,637.0,0.0,42.2,153.5,441.3,4635.3,955.5,3395.9,283.9,greenville,"greenville,TX",16000US4830920
Guadalupe County Sheriff Department,TX,12,,109.0,0,44.0,8,57,576.0,191,346.0,39.0,,,,,,,,,,guadalupe county,"guadalupe county,TX",05000US48187
Hardin County Sheriff Department,TX,12,,48.0,3,4.0,3,38,413.0,104,236.0,73.0,,,,,,,,,,hardin county,"hardin county,TX",05000US48199
Harker Heights Police Dept,TX,12,27542.0,123.0,0,13.0,20,90,887.0,293,569.0,25.0,446.6,0.0,47.2,72.6,326.8,3220.5,1063.8,2065.9,90.8,harker heights,"harker heights,TX",16000US4832312
Harlingen Police Dept,TX,12,67112.0,271.0,4,23.0,62,182,3272.0,606,2555.0,111.0,403.8,6.0,34.3,92.4,271.2,4875.4,903.0,3807.1,165.4,harlingen,"harlingen,TX",16000US4832372
Harris County Sheriff Office,TX,12,,7416.0,77,295.0,2744,4300,52551.0,13848,32259.0,6444.0,,,,,,,,,,harris county,"harris county,TX",05000US48201
Harrison County Sheriff Office,TX,12,,70.0,1,0.0,3,66,556.0,251,289.0,16.0,,,,,,,,,,harrison county,"harrison county,TX",05000US48203
Hays County Sheriff Office,TX,12,,67.0,2,3.0,0,62,869.0,381,457.0,31.0,,,,,,,,,,hays county,"hays county,TX",05000US48209
Henderson County Sheriff Department,TX,12,,204.0,2,31.0,7,164,1157.0,419,609.0,129.0,,,,,,,,,,henderson county,"henderson county,TX",05000US48213
Hidalgo County Sheriff Department,TX,12,,526.0,22,65.0,138,301,6273.0,2435,3556.0,282.0,,,,,,,,,,hidalgo county,"hidalgo county,TX",05000US48215
Hood County Sheriff Office,TX,12,,49.0,1,0.0,2,46,507.0,120,343.0,44.0,,,,,,,,,,hood county,"hood county,TX",05000US48221
Houston Police Dept,TX,12,2177273.0,21610.0,217,665.0,9385,11343,107678.0,26630,67978.0,13070.0,992.5,10.0,30.5,431.0,521.0,4945.5,1223.1,3122.2,600.3,houston,"houston,TX",16000US4835000
Hunt County Sheriff Department,TX,12,,176.0,0,2.0,14,160,1217.0,485,651.0,81.0,,,,,,,,,,hunt county,"hunt county,TX",05000US48231
Huntsville Police Dept,TX,12,39243.0,202.0,1,28.0,13,160,1038.0,263,740.0,35.0,514.7,2.5,71.4,33.1,407.7,2645.1,670.2,1885.7,89.2,huntsville,"huntsville,TX",16000US4835528
Hurst Police Dept,TX,12,38756.0,217.0,0,12.0,33,172,1899.0,266,1581.0,52.0,559.9,0.0,31.0,85.1,443.8,4899.9,686.3,4079.4,134.2,hurst,"hurst,TX",16000US4835576
Irving Police Dept,TX,12,224007.0,507.0,3,27.0,135,342,6307.0,1277,4466.0,564.0,226.3,1.3,12.1,60.3,152.7,2815.5,570.1,1993.7,251.8,irving,"irving,TX",16000US4837000
Jasper County Sheriff Office,TX,12,,70.0,2,22.0,3,43,365.0,147,204.0,14.0,,,,,,,,,,jasper county,"jasper county,TX",05000US48241
Jefferson County Sheriff Office,TX,12,,38.0,0,6.0,11,21,519.0,141,330.0,48.0,,,,,,,,,,jefferson county,"jefferson county,TX",05000US48245
Johnson County Sheriff Office,TX,12,,144.0,3,25.0,3,113,1078.0,354,637.0,87.0,,,,,,,,,,johnson county,"johnson county,TX",05000US48251
Kaufman County Sheriff Department,TX,12,,143.0,1,19.0,11,112,1114.0,443,557.0,114.0,,,,,,,,,,kaufman county,"kaufman county,TX",05000US48257
Keller Police Dept,TX,12,41137.0,15.0,0,2.0,4,9,388.0,72,303.0,13.0,36.5,0.0,4.9,9.7,21.9,943.2,175.0,736.6,31.6,keller,"keller,TX",16000US4838632
Kerr County Sheriff Department,TX,12,,31.0,1,8.0,4,18,362.0,125,221.0,16.0,,,,,,,,,,kerr county,"kerr county,TX",05000US48265
Kerrville Police Dept,TX,12,22759.0,39.0,1,2.0,3,33,596.0,81,496.0,19.0,171.4,4.4,8.8,13.2,145.0,2618.7,355.9,2179.4,83.5,kerrville,"kerrville,TX",16000US4839040
Killeen Police Dept,TX,12,131965.0,851.0,12,82.0,236,521,4986.0,1498,3296.0,192.0,644.9,9.1,62.1,178.8,394.8,3778.3,1135.1,2497.6,145.5,killeen,"killeen,TX",16000US4839148
Kingsville Police Dept,TX,12,26716.0,142.0,0,5.0,17,120,1018.0,312,690.0,16.0,531.5,0.0,18.7,63.6,449.2,3810.5,1167.8,2582.7,59.9,kingsville,"kingsville,TX",16000US4839352
Kyle Police Dept,TX,12,29732.0,107.0,1,15.0,6,85,484.0,103,352.0,29.0,359.9,3.4,50.5,20.2,285.9,1627.9,346.4,1183.9,97.5,kyle,"kyle,TX",16000US4839952
La Porte Police Dept,TX,12,35054.0,61.0,1,25.0,8,27,604.0,127,439.0,38.0,174.0,2.9,71.3,22.8,77.0,1723.1,362.3,1252.4,108.4,la porte,"la porte,TX",16000US4841440
Lake Jackson Police Dept,TX,12,27862.0,24.0,0,4.0,9,11,575.0,88,474.0,13.0,86.1,0.0,14.4,32.3,39.5,2063.7,315.8,1701.2,46.7,lake jackson,"lake jackson,TX",16000US4840588
Lancaster Police Dept,TX,12,37653.0,106.0,0,6.0,38,62,1276.0,488,671.0,117.0,281.5,0.0,15.9,100.9,164.7,3388.8,1296.0,1782.1,310.7,lancaster,"lancaster,TX",16000US4841212
Laredo,TX,12,245558.0,1036.0,8,81.0,183,764,10685.0,1718,8586.0,381.0,421.9,3.3,33.0,74.5,311.1,4351.3,699.6,3496.5,155.2,laredo,"laredo,TX",16000US4841464
Leander City Police Dept,TX,12,28244.0,41.0,0,2.0,3,36,352.0,53,291.0,8.0,145.2,0.0,7.1,10.6,127.5,1246.3,187.7,1030.3,28.3,leander city,"leander city,TX",16000US4842016
Lewisville Police Dept,TX,12,100216.0,168.0,2,21.0,48,97,2591.0,492,1880.0,219.0,167.6,2.0,21.0,47.9,96.8,2585.4,490.9,1875.9,218.5,lewisville,"lewisville,TX",16000US4842508
Liberty County Sheriff Department,TX,12,,152.0,1,2.0,8,141,890.0,297,492.0,101.0,,,,,,,,,,liberty county,"liberty county,TX",05000US48291
Little Elm Police Dept,TX,12,27246.0,25.0,0,2.0,8,15,267.0,55,205.0,7.0,91.8,0.0,7.3,29.4,55.1,980.0,201.9,752.4,25.7,little elm,"little elm,TX",16000US4843012
Longview Police Dept,TX,12,82554.0,463.0,7,28.0,131,297,4212.0,950,2946.0,316.0,560.8,8.5,33.9,158.7,359.8,5102.1,1150.8,3568.6,382.8,longview,"longview,TX",16000US4843888
Lubbock County Sheriff Office,TX,12,,144.0,0,25.0,1,118,575.0,180,333.0,62.0,,,,,,,,,,lubbock county,"lubbock county,TX",05000US48303
Lubbock Police Dept,TX,12,237241.0,1962.0,11,104.0,325,1522,12273.0,3099,8429.0,745.0,827.0,4.6,43.8,137.0,641.5,5173.2,1306.3,3552.9,314.0,lubbock,"lubbock,TX",16000US4845000
Lufkin Police Dept,TX,12,35956.0,221.0,2,12.0,43,164,2231.0,456,1711.0,64.0,614.6,5.6,33.4,119.6,456.1,6204.8,1268.2,4758.6,178.0,lufkin,"lufkin,TX",16000US4845072
Mansfield Police Dept,TX,12,58490.0,74.0,2,23.0,22,27,916.0,169,700.0,47.0,126.5,3.4,39.3,37.6,46.2,1566.1,288.9,1196.8,80.4,mansfield,"mansfield,TX",16000US4846452
Marshall Police Dept,TX,12,24109.0,146.0,2,10.0,13,121,934.0,299,587.0,48.0,605.6,8.3,41.5,53.9,501.9,3874.1,1240.2,2434.8,199.1,marshall,"marshall,TX",16000US4846776
Maverick County Sheriff Department,TX,12,,114.0,3,4.0,1,106,623.0,274,328.0,21.0,,,,,,,,,,maverick county,"maverick county,TX",05000US48323
Mcallen Police Dept,TX,12,135745.0,166.0,1,3.0,56,106,5465.0,503,4751.0,211.0,122.3,0.7,2.2,41.3,78.1,4025.9,370.5,3499.9,155.4,mcallen,"mcallen,TX",16000US4845384
Mckinney Police Dept,TX,12,138105.0,229.0,0,54.0,58,117,2786.0,492,2190.0,104.0,165.8,0.0,39.1,42.0,84.7,2017.3,356.3,1585.7,75.3,mckinney,"mckinney,TX",16000US4845744
Mclennan County Sheriff Department,TX,12,,80.0,0,21.0,4,55,717.0,287,387.0,43.0,,,,,,,,,,mclennan county,"mclennan county,TX",05000US48309
Medina County Sheriff Department,TX,12,,28.0,0,10.0,2,16,202.0,74,120.0,8.0,,,,,,,,,,medina county,"medina county,TX",05000US48325
Mesquite Police Dept,TX,12,144811.0,442.0,2,14.0,183,243,6285.0,1568,4030.0,687.0,305.2,1.4,9.7,126.4,167.8,4340.1,1082.8,2782.9,474.4,mesquite,"mesquite,TX",16000US4847892
Midland County Sheriff Office,TX,12,,37.0,1,0.0,0,36,560.0,127,359.0,74.0,,,,,,,,,,midland county,"midland county,TX",05000US48329
Midland Police Dept,TX,12,115637.0,398.0,4,21.0,52,321,3008.0,559,2313.0,136.0,344.2,3.5,18.2,45.0,277.6,2601.2,483.4,2000.2,117.6,midland,"midland,TX",16000US4848072
Mission Police Dept,TX,12,80557.0,104.0,3,6.0,46,49,2370.0,423,1788.0,159.0,129.1,3.7,7.4,57.1,60.8,2942.0,525.1,2219.5,197.4,mission,"mission,TX",16000US4848768
Montgomery County Sheriff Department,TX,12,,521.0,10,30.0,106,375,6076.0,1732,3830.0,514.0,,,,,,,,,,montgomery county,"montgomery county,TX",05000US48339
Nacogdoches County Sheriff Department,TX,12,,73.0,0,7.0,3,63,450.0,133,289.0,28.0,,,,,,,,,,nacogdoches county,"nacogdoches county,TX",05000US48347
Nacogdoches Police Dept,TX,12,33905.0,133.0,1,10.0,27,95,1204.0,280,886.0,38.0,392.3,2.9,29.5,79.6,280.2,3551.1,825.8,2613.2,112.1,nacogdoches,"nacogdoches,TX",16000US4850256
New Braunfels Police Dept,TX,12,60482.0,115.0,1,19.0,27,68,2110.0,300,1718.0,92.0,190.1,1.7,31.4,44.6,112.4,3488.6,496.0,2840.5,152.1,new braunfels,"new braunfels,TX",16000US4850820
North Richland Hills Police Dept,TX,12,65750.0,170.0,1,18.0,23,128,1572.0,301,1195.0,76.0,258.6,1.5,27.4,35.0,194.7,2390.9,457.8,1817.5,115.6,north richland hills,"north richland hills,TX",16000US4852356
Odessa Police Dept,TX,12,103635.0,1103.0,5,43.0,141,914,3717.0,770,2565.0,382.0,1064.3,4.8,41.5,136.1,881.9,3586.6,743.0,2475.0,368.6,odessa,"odessa,TX",16000US4853388
Orange County Sheriff Department,TX,12,,93.0,0,7.0,3,83,641.0,246,314.0,81.0,,,,,,,,,,orange county,"orange county,TX",05000US48361
Paris Police Dept,TX,12,25693.0,155.0,3,7.0,35,110,1328.0,295,1001.0,32.0,603.3,11.7,27.2,136.2,428.1,5168.7,1148.2,3896.0,124.5,paris,"paris,TX",16000US4855080
Parker County Sheriff Department,TX,12,,67.0,3,9.0,3,52,1174.0,419,684.0,71.0,,,,,,,,,,parker county,"parker county,TX",05000US48367
Pasadena Police Dept,TX,12,154562.0,622.0,8,52.0,147,415,5610.0,999,4087.0,524.0,402.4,5.2,33.6,95.1,268.5,3629.6,646.3,2644.2,339.0,pasadena,"pasadena,TX",16000US4856000
Pearland Police Dept,TX,12,94702.0,123.0,1,18.0,28,76,1753.0,277,1393.0,83.0,129.9,1.1,19.0,29.6,80.3,1851.1,292.5,1470.9,87.6,pearland,"pearland,TX",16000US4856348
Pflugerville Police Dept,TX,12,49483.0,61.0,1,9.0,6,45,802.0,140,637.0,25.0,123.3,2.0,18.2,12.1,90.9,1620.8,282.9,1287.3,50.5,pflugerville,"pflugerville,TX",16000US4857176
Pharr Police Dept,TX,12,73599.0,270.0,0,14.0,44,212,2324.0,552,1628.0,144.0,366.9,0.0,19.0,59.8,288.0,3157.7,750.0,2212.0,195.7,pharr,"pharr,TX",16000US4857200
Plainview Police Dept,TX,12,22678.0,61.0,0,5.0,10,46,906.0,181,709.0,16.0,269.0,0.0,22.0,44.1,202.8,3995.1,798.1,3126.4,70.6,plainview,"plainview,TX",16000US4857980
Plano Police Dept,TX,12,273816.0,358.0,1,55.0,110,192,6453.0,1095,5043.0,315.0,130.7,0.4,20.1,40.2,70.1,2356.7,399.9,1841.7,115.0,plano,"plano,TX",16000US4858016
Polk County Sheriff Office,TX,12,,66.0,0,20.0,7,39,742.0,287,406.0,49.0,,,,,,,,,,polk county,"polk county,TX",05000US48373
Richardson Police Dept,TX,12,103266.0,171.0,2,27.0,80,62,3004.0,698,2175.0,131.0,165.6,1.9,26.1,77.5,60.0,2909.0,675.9,2106.2,126.9,richardson,"richardson,TX",16000US4861796
Rockwall Police Dept,TX,12,39613.0,42.0,1,2.0,4,35,858.0,127,686.0,45.0,106.0,2.5,5.0,10.1,88.4,2166.0,320.6,1731.8,113.6,rockwall,"rockwall,TX",16000US4862828
Rosenberg Police Dept,TX,12,32230.0,81.0,0,15.0,19,47,638.0,143,468.0,27.0,251.3,0.0,46.5,59.0,145.8,1979.5,443.7,1452.1,83.8,rosenberg,"rosenberg,TX",16000US4863284
Round Rock Police Dept,TX,12,106232.0,141.0,0,32.0,45,64,2636.0,336,2222.0,78.0,132.7,0.0,30.1,42.4,60.2,2481.4,316.3,2091.6,73.4,round rock,"round rock,TX",16000US4863500
Rowlett Police Dept,TX,12,58324.0,71.0,0,17.0,9,45,1007.0,221,742.0,44.0,121.7,0.0,29.1,15.4,77.2,1726.6,378.9,1272.2,75.4,rowlett,"rowlett,TX",16000US4863572
Rusk County Sheriff Department,TX,12,,102.0,0,6.0,8,88,689.0,254,388.0,47.0,,,,,,,,,,rusk county,"rusk county,TX",05000US48401
Sachse City Police Dept,TX,12,21172.0,23.0,1,8.0,2,12,198.0,36,152.0,10.0,108.6,4.7,37.8,9.4,56.7,935.2,170.0,717.9,47.2,sachse city,"sachse city,TX",16000US4864064
Saginaw Police Dept,TX,12,20561.0,35.0,0,3.0,8,24,510.0,80,399.0,31.0,170.2,0.0,14.6,38.9,116.7,2480.4,389.1,1940.6,150.8,saginaw,"saginaw,TX",16000US4864112
San Angelo Police Dept,TX,12,95960.0,269.0,4,43.0,35,187,2994.0,654,2220.0,120.0,280.3,4.2,44.8,36.5,194.9,3120.1,681.5,2313.5,125.1,san angelo,"san angelo,TX",16000US4864472
San Antonio Police Dept,TX,12,1380123.0,6943.0,89,549.0,1864,4441,82668.0,15668,60633.0,6367.0,503.1,6.4,39.8,135.1,321.8,5989.9,1135.3,4393.3,461.3,san antonio,"san antonio,TX",16000US4865000
San Benito Police Dept,TX,12,25099.0,71.0,1,0.0,19,51,1328.0,363,935.0,30.0,282.9,4.0,0.0,75.7,203.2,5291.0,1446.3,3725.2,119.5,san benito,"san benito,TX",16000US4865036
San Jacinto County Sheriff Department,TX,12,,66.0,0,1.0,8,57,718.0,274,355.0,89.0,,,,,,,,,,san jacinto county,"san jacinto county,TX",05000US48407
San Juan Police Dept,TX,12,35394.0,201.0,2,31.0,16,152,1224.0,219,938.0,67.0,567.9,5.7,87.6,45.2,429.5,3458.2,618.7,2650.2,189.3,san juan,"san juan,TX",16000US4865516
San Marcos Police Dept,TX,12,47384.0,164.0,1,27.0,28,108,1557.0,253,1197.0,107.0,346.1,2.1,57.0,59.1,227.9,3285.9,533.9,2526.2,225.8,san marcos,"san marcos,TX",16000US4865600
Schertz Police Dept,TX,12,32964.0,64.0,0,8.0,4,52,642.0,100,504.0,38.0,194.2,0.0,24.3,12.1,157.7,1947.6,303.4,1528.9,115.3,schertz,"schertz,TX",16000US4866128
Seguin Police Dept,TX,12,26332.0,60.0,1,7.0,12,40,1146.0,205,916.0,25.0,227.9,3.8,26.6,45.6,151.9,4352.1,778.5,3478.7,94.9,seguin,"seguin,TX",16000US4866644
Sherman Police Dept,TX,12,39269.0,139.0,2,3.0,28,106,1542.0,372,1077.0,93.0,354.0,5.1,7.6,71.3,269.9,3926.8,947.3,2742.6,236.8,sherman,"sherman,TX",16000US4867496
Smith County Sheriff Department,TX,12,,264.0,2,37.0,18,207,1936.0,772,996.0,168.0,,,,,,,,,,smith county,"smith county,TX",05000US48423
Socorro Police Dept,TX,12,33326.0,55.0,0,4.0,6,45,445.0,79,336.0,30.0,165.0,0.0,12.0,18.0,135.0,1335.3,237.1,1008.2,90.0,socorro,"socorro,TX",16000US4868636
Southlake Police Dept,TX,12,27596.0,10.0,1,0.0,5,4,485.0,73,409.0,3.0,36.2,3.6,0.0,18.1,14.5,1757.5,264.5,1482.1,10.9,southlake,"southlake,TX",16000US4869032
Starr County Sheriff Department,TX,12,,101.0,2,5.0,4,90,341.0,157,155.0,29.0,,,,,,,,,,starr county,"starr county,TX",05000US48427
Sugar Land Police Dept,TX,12,82924.0,109.0,0,4.0,37,68,1541.0,289,1217.0,35.0,131.4,0.0,4.8,44.6,82.0,1858.3,348.5,1467.6,42.2,sugar land,"sugar land,TX",16000US4870808
Tarrant County Sheriff Department,TX,12,,126.0,1,17.0,12,96,1246.0,411,746.0,89.0,,,,,,,,,,tarrant county,"tarrant county,TX",05000US48439
Temple Police Dept,TX,12,68194.0,202.0,1,22.0,74,105,2056.0,534,1433.0,89.0,296.2,1.5,32.3,108.5,154.0,3014.9,783.1,2101.4,130.5,temple,"temple,TX",16000US4872176
Texarkana Police Dept,TX,12,37048.0,392.0,5,16.0,71,300,2506.0,616,1761.0,129.0,1058.1,13.5,43.2,191.6,809.8,6764.2,1662.7,4753.3,348.2,texarkana,"texarkana,TX",16000US4872368
The Colony City Police Dept,TX,12,38217.0,38.0,0,6.0,9,23,554.0,115,394.0,45.0,99.4,0.0,15.7,23.5,60.2,1449.6,300.9,1031.0,117.7,the colony city,"the colony city,TX",16000US4872530
Travis County Sheriff Department,TX,12,,448.0,1,15.0,36,396,3182.0,966,2073.0,143.0,,,,,,,,,,travis county,"travis county,TX",05000US48453
Tyler Police Dept,TX,12,100040.0,537.0,4,45.0,92,396,4506.0,1025,3350.0,131.0,536.8,4.0,45.0,92.0,395.8,4504.2,1024.6,3348.7,130.9,tyler,"tyler,TX",16000US4874144
Upshur County Sheriff Office,TX,12,,65.0,0,5.0,1,59,682.0,274,365.0,43.0,,,,,,,,,,upshur county,"upshur county,TX",05000US48459
Van Zandt County Sheriff Department,TX,12,,75.0,4,0.0,5,66,706.0,267,352.0,87.0,,,,,,,,,,van zandt county,"van zandt county,TX",05000US48467
Victoria Police Dept,TX,12,64076.0,405.0,5,31.0,47,322,2584.0,594,1887.0,103.0,632.1,7.8,48.4,73.4,502.5,4032.7,927.0,2944.9,160.7,victoria,"victoria,TX",16000US4875428
Walker County Sheriff Department,TX,12,,68.0,0,17.0,2,49,389.0,171,197.0,21.0,,,,,,,,,,walker county,"walker county,TX",05000US48471
Waller County Sheriff Department,TX,12,,30.0,2,5.0,2,21,255.0,98,148.0,9.0,,,,,,,,,,waller county,"waller county,TX",05000US48473
Watauga Police Dept,TX,12,24390.0,46.0,0,6.0,11,29,518.0,110,385.0,23.0,188.6,0.0,24.6,45.1,118.9,2123.8,451.0,1578.5,94.3,watauga,"watauga,TX",16000US4876672
Waxahachie Police Dept,TX,12,30676.0,45.0,0,0.0,14,31,1176.0,173,972.0,31.0,146.7,0.0,0.0,45.6,101.1,3833.6,564.0,3168.6,101.1,waxahachie,"waxahachie,TX",16000US4876816
Weatherford Police Dept,TX,12,25940.0,35.0,0,0.0,8,27,751.0,126,610.0,15.0,134.9,0.0,0.0,30.8,104.1,2895.1,485.7,2351.6,57.8,weatherford,"weatherford,TX",16000US4876864
Weslaco Police Dept,TX,12,37271.0,410.0,1,25.0,60,324,2814.0,433,2288.0,93.0,1100.1,2.7,67.1,161.0,869.3,7550.1,1161.8,6138.8,249.5,weslaco,"weslaco,TX",16000US4877272
Wichita Falls Police Dept,TX,12,105488.0,475.0,5,36.0,150,284,5021.0,1259,3532.0,230.0,450.3,4.7,34.1,142.2,269.2,4759.8,1193.5,3348.2,218.0,wichita falls,"wichita falls,TX",16000US4879000
Williamson County Sheriff Department,TX,12,,114.0,2,23.0,9,80,1147.0,292,819.0,36.0,,,,,,,,,,williamson county,"williamson county,TX",05000US48491
Wilson County Sheriff Department,TX,12,,28.0,3,4.0,1,20,284.0,105,151.0,28.0,,,,,,,,,,wilson county,"wilson county,TX",05000US48493
Wise County Sheriff Department,TX,12,,64.0,1,3.0,6,54,542.0,193,304.0,45.0,,,,,,,,,,wise county,"wise county,TX",05000US48497
Wood County Sheriff Office,TX,12,,28.0,1,2.0,2,23,565.0,202,334.0,29.0,,,,,,,,,,wood county,"wood county,TX",05000US48499
Wylie Police Dept,TX,12,43645.0,28.0,2,1.0,3,22,613.0,100,485.0,28.0,64.2,4.6,2.3,6.9,50.4,1404.5,229.1,1111.2,64.2,wylie,"wylie,TX",16000US4880356
American Fork Police Dept,UT,12,37549.0,34.0,0,5.0,6,23,819.0,117,672.0,30.0,90.5,0.0,13.3,16.0,61.3,2181.1,311.6,1789.7,79.9,american fork,"american fork,UT",16000US4901310
Bountiful Police Dept,UT,12,43888.0,37.0,1,17.0,2,17,940.0,143,748.0,49.0,84.3,2.3,38.7,4.6,38.7,2141.8,325.8,1704.3,111.6,bountiful,"bountiful,UT",16000US4907690
Cache County Sheriff Office,UT,12,,13.0,0,9.0,0,4,409.0,74,316.0,19.0,,,,,,,,,,cache county,"cache county,UT",05000US49005
Clearfield Police Dept,UT,12,31032.0,51.0,0,9.0,6,36,735.0,92,626.0,17.0,164.3,0.0,29.0,19.3,116.0,2368.5,296.5,2017.3,54.8,clearfield,"clearfield,UT",16000US4913850
Clinton Police Dept,UT,12,21064.0,12.0,0,3.0,0,9,320.0,38,273.0,9.0,57.0,0.0,14.2,0.0,42.7,1519.2,180.4,1296.1,42.7,clinton,"clinton,UT",16000US4914290
Davis County Sheriff Office,UT,12,,16.0,0,5.0,0,11,208.0,48,154.0,6.0,,,,,,,,,,davis county,"davis county,UT",05000US49011
Draper,UT,12,43600.0,43.0,1,6.0,4,32,866.0,153,677.0,36.0,98.6,2.3,13.8,9.2,73.4,1986.2,350.9,1552.8,82.6,draper,"draper,UT",16000US4920120
Farmington Police Dept,UT,12,18836.0,6.0,0,3.0,0,3,283.0,7,257.0,19.0,31.9,0.0,15.9,0.0,15.9,1502.4,37.2,1364.4,100.9,farmington,"farmington,UT",16000US4924740
Kaysville Police Dept,UT,12,28153.0,12.0,0,3.0,0,9,290.0,55,222.0,13.0,42.6,0.0,10.7,0.0,32.0,1030.1,195.4,788.5,46.2,kaysville,"kaysville,UT",16000US4940360
Layton Police Dept,UT,12,69420.0,84.0,0,33.0,7,44,1908.0,326,1513.0,69.0,121.0,0.0,47.5,10.1,63.4,2748.5,469.6,2179.5,99.4,layton,"layton,UT",16000US4943660
Lehi Police Dept,UT,12,49375.0,18.0,0,4.0,3,11,653.0,126,498.0,29.0,36.5,0.0,8.1,6.1,22.3,1322.5,255.2,1008.6,58.7,lehi,"lehi,UT",16000US4944320
Logan Police Dept,UT,12,49672.0,32.0,0,1.0,3,28,1047.0,206,805.0,36.0,64.4,0.0,2.0,6.0,56.4,2107.8,414.7,1620.6,72.5,logan,"logan,UT",16000US4945860
Murray Police Dept,UT,12,48276.0,145.0,2,23.0,36,84,2348.0,362,1764.0,222.0,300.4,4.1,47.6,74.6,174.0,4863.7,749.9,3654.0,459.9,murray,"murray,UT",16000US4953230
Ogden Police Dept,UT,12,85083.0,353.0,2,25.0,96,230,4001.0,734,3051.0,216.0,414.9,2.4,29.4,112.8,270.3,4702.5,862.7,3585.9,253.9,ogden,"ogden,UT",16000US4955980
Orem Police Dept,UT,12,91953.0,41.0,2,11.0,21,7,2168.0,203,1887.0,78.0,44.6,2.2,12.0,22.8,7.6,2357.7,220.8,2052.1,84.8,orem,"orem,UT",16000US4957300
Pleasant Grove Police Dept,UT,12,34900.0,10.0,0,1.0,2,7,516.0,68,427.0,21.0,28.7,0.0,2.9,5.7,20.1,1478.5,194.8,1223.5,60.2,pleasant grove,"pleasant grove,UT",16000US4960930
Provo Police Dept,UT,12,116879.0,149.0,0,36.0,19,94,2465.0,301,2051.0,113.0,127.5,0.0,30.8,16.3,80.4,2109.0,257.5,1754.8,96.7,provo,"provo,UT",16000US4962470
Roy Police Dept,UT,12,37900.0,43.0,1,24.0,7,11,772.0,113,636.0,23.0,113.5,2.6,63.3,18.5,29.0,2036.9,298.2,1678.1,60.7,roy,"roy,UT",16000US4965110
