usps,geoid,ansicode,county,aland,awater,aland_sqmi,awater_sqmi,intptlat,intptlong,county_name,county_suffix
mt,0030025,1688745,fallon county,4197660601,5915327,1620.726,2.2840000000000003,46.318184,-104.40571800000001,fallon,county
mt,0030027,1719614,fergus county,11240494266,27483450,4339.979,10.610999999999999,47.223641,-109.22371399999999,fergus,county
mt,0030029,1719611,flathead county,13177029552,437075202,5087.68,168.75599999999997,48.314575,-114.054533,flathead,county
mt,0030031,1720053,gallatin county,6740986941,76055982,2602.71,29.365,45.518054,-111.163921,gallatin,county
mt,0030033,1716058,garfield county,12109050511,445816681,4675.331,172.13099999999997,47.280033,-106.98670600000001,garfield,county
mt,0030035,1719607,glacier county,7759434380,106156827,2995.934,40.986999999999995,48.705671,-112.990502,glacier,county
mt,0030037,1723078,golden valley county,3044120564,2588284,1175.3419999999999,0.9990000000000001,46.380624,-109.174586,golden valley,county
mt,0030039,1719605,granite county,4474034950,14590724,1727.435,5.6339999999999995,46.395955,-113.427356,granite,county
mt,0030041,1720048,hill county,7508245505,44187559,2898.95,17.061,48.631959,-110.106321,hill,county
mt,0030043,1720045,jefferson county,4290259020,6477048,1656.4779999999998,2.501,46.124246,-112.05942399999999,jefferson,county
mt,0030045,1719602,judith basin county,4842833380,2066731,1869.829,0.7979999999999999,47.032558,-110.30532,judith basin,county
mt,0030047,1796943,lake county,3859533620,423572253,1490.174,163.542,47.642901,-114.08368700000001,lake,county
mt,0030049,793926,lewis and clark county,8958321710,100704330,3458.827,38.882,47.122034,-112.382924,lewis and clark,county
mt,0030051,1720036,liberty county,3703858941,44369029,1430.068,17.131,48.559653999999995,-111.036924,liberty,county
mt,0030053,1720038,lincoln county,9356989213,161121594,3612.7540000000004,62.208999999999996,48.556765000000006,-115.47583,lincoln,county
mt,0030055,1716270,mccone county,6845724968,102696996,2643.1490000000003,39.652,47.629628000000004,-105.757222,mccone,county
mt,0030057,1720033,madison county,9291203688,39631683,3587.3540000000003,15.302,45.325321,-111.91373899999999,madison,county
mt,0030059,1719600,meagher county,6195013156,7377403,2391.908,2.8480000000000003,46.5857,-110.92173999999999,meagher,county
mt,0030061,1720030,mineral county,3158368125,9898604,1219.453,3.822,47.155213,-115.06454699999999,mineral,county
mt,0030063,1719596,missoula county,6716924883,64483214,2593.419,24.897,47.027263,-113.89268100000001,missoula,county
mt,0030065,1719593,musselshell county,4838533730,7127207,1868.168,2.752,46.505281,-108.43976299999999,musselshell,county
mt,0030067,1720027,park county,7260110542,27012550,2803.1440000000002,10.43,45.421904999999995,-110.532798,park,county
mt,0030069,1719590,petroleum county,4286089659,49036136,1654.869,18.933,47.141917,-108.226575,petroleum,county
mt,0030071,1720023,phillips county,13312741812,186079787,5140.079000000001,71.846,48.250143,-107.92889699999999,phillips,county
mt,0030073,1719587,pondera county,4203183053,43967880,1622.858,16.976,48.230312,-112.219928,pondera,county
mt,0030075,1719584,powder river county,8540010230,1566744,3297.317,0.605,45.408926,-105.55534399999999,powder river,county
mt,0030077,1720021,powell county,6025510818,16197524,2326.4629999999997,6.254,46.844225,-112.9311,powell,county
mt,0030079,1715847,prairie county,4498057581,15097151,1736.71,5.829,46.812397999999995,-105.50393799999999,prairie,county
mt,0030081,1719582,ravalli county,6192239819,24241717,2390.837,9.36,46.079298,-114.11906499999999,ravalli,county
mt,0030083,1715338,richland county,5398087205,49452995,2084.2129999999997,19.094,47.785513,-104.563387,richland,county
mt,0030085,1669428,roosevelt county,6099106298,37876339,2354.8779999999997,14.624,48.282747,-104.99517,roosevelt,county
mt,0030087,1716795,rosebud county,12976674572,43006850,5010.322,16.605,46.173359999999995,-106.66641000000001,rosebud,county
mt,0030089,1719578,sanders county,7149771755,76371833,2760.542,29.487,47.7565,-115.180295,sanders,county
mt,0030091,1677577,sheridan county,4343611089,75173486,1677.078,29.025,48.705523,-104.533913,sheridan,county
mt,0030093,1719575,silver bow county,1860834525,1488271,718.472,0.575,45.895959000000005,-112.66022199999999,silver bow,county
mt,0030095,1719572,stillwater county,4649913133,23917998,1795.342,9.235,45.658903,-109.382099,stillwater,county
mt,0030097,1719569,sweet grass county,4804811323,17686396,1855.148,6.829,45.81306,-109.94131200000001,sweet grass,county
mt,0030099,1720018,teton county,5885504220,52164671,2272.406,20.141,47.819035,-112.281725,teton,county
mt,0030101,1719566,toole county,4961657512,77990300,1915.707,30.112,48.645052,-111.733493,toole,county
mt,0030103,1719563,treasure county,2531427978,17161226,977.39,6.626,46.209558,-107.280369,treasure,county
mt,0030105,1678923,valley county,12758104559,352041231,4925.932,135.924,48.34985,-106.670424,valley,county
mt,0030107,1719560,wheatland county,3686044432,13071155,1423.19,5.047,46.497046999999995,-109.857147,wheatland,county
mt,0030109,1696629,wibaux county,2303145104,1763472,889.2489999999999,0.6809999999999999,46.962965999999994,-104.274518,wibaux,county
mt,0030111,1719558,yellowstone county,6820172437,40769488,2633.283,15.741,45.936987,-108.276656,yellowstone,county
ne,0031001,835823,adams county,1458868930,2481405,563.2719999999999,0.958,40.520632,-98.50004399999999,adams,county
ne,0031003,835824,antelope county,2220183929,3558463,857.2180000000001,1.374,42.183225,-98.058037,antelope,county
ne,0031005,835825,arthur county,1852760339,7644719,715.355,2.952,41.571944,-101.695898,arthur,county
ne,0031007,835826,banner county,1932676863,397069,746.211,0.153,41.53975,-103.726263,banner,county
ne,0031009,835827,blaine county,1840655040,9443900,710.681,3.6460000000000004,41.92523,-99.990771,blaine,county
ne,0031011,835828,boone county,1778163914,1718583,686.553,0.664,41.703934000000004,-98.070476,boone,county
ne,0031013,835991,box butte county,2785005828,6588657,1075.297,2.544,42.21038,-103.081779,box butte,county
ne,0031015,835829,boyd county,1398426308,11890320,539.935,4.591,42.894448,-98.773022,boyd,county
ne,0031017,835830,brown county,3163293918,9814399,1221.355,3.7889999999999997,42.359562,-99.92392,brown,county
ne,0031019,835831,buffalo county,2507361794,18910470,968.0980000000001,7.301,40.855226,-99.07498299999999,buffalo,county
ne,0031021,835832,burt county,1273201487,14186013,491.586,5.477,41.854178999999995,-96.337746,burt,county
ne,0031023,835833,butler county,1514884746,15309170,584.9,5.9110000000000005,41.226071999999995,-97.132039,butler,county
ne,0031025,835834,cass county,1443779604,21872139,557.446,8.445,40.909878000000006,-96.140609,cass,county
ne,0031027,835835,cedar county,1917398595,14335219,740.312,5.535,42.604510999999995,-97.256824,cedar,county
ne,0031029,835836,chase county,2316533642,7978174,894.419,3.08,40.530390000000004,-101.694192,chase,county
ne,0031031,835837,cherry county,15437761392,126677192,5960.553000000001,48.91,42.571323,-101.047653,cherry,county
ne,0031033,835838,cheyenne county,3098368270,292549,1196.287,0.113,41.214236,-103.01192900000001,cheyenne,county
ne,0031035,835839,clay county,1482222913,3234827,572.289,1.249,40.523669,-98.05105,clay,county
ne,0031037,835840,colfax county,1066165052,12606739,411.649,4.867,41.57496,-97.088945,colfax,county
ne,0031039,835841,cuming county,1477895771,10447356,570.619,4.034,41.915865000000004,-96.788517,cuming,county
ne,0031041,835842,custer county,6670699344,932956,2575.572,0.36,41.393893,-99.726866,custer,county
ne,0031043,835843,dakota county,684416195,8199775,264.255,3.1660000000000004,42.391645000000004,-96.561356,dakota,county
ne,0031045,835844,dawes county,3616823957,11921995,1396.464,4.603,42.711214,-103.134872,dawes,county
ne,0031047,835845,dawson county,2623947376,16371626,1013.112,6.321000000000001,40.867378,-99.815154,dawson,county
ne,0031049,835846,deuel county,1139208946,2230956,439.851,0.861,41.111903000000005,-102.33260899999999,deuel,county
ne,0031051,835847,dixon county,1233434236,17271570,476.23199999999997,6.669,42.485279999999996,-96.855862,dixon,county
ne,0031053,835848,dodge county,1369378297,36983822,528.72,14.28,41.577008,-96.645853,dodge,county
ne,0031055,835849,douglas county,850694404,28209950,328.455,10.892000000000001,41.297090999999995,-96.154066,douglas,county
ne,0031057,835850,dundy county,2381954929,3046330,919.678,1.176,40.180165,-101.681133,dundy,county
ne,0031059,835851,fillmore county,1490202773,2989990,575.371,1.1540000000000001,40.525040000000004,-97.596705,fillmore,county
ne,0031061,835852,franklin county,1491355855,487899,575.816,0.188,40.183203000000006,-98.96208,franklin,county
ne,0031063,835853,frontier county,2524180598,14212836,974.592,5.4879999999999995,40.530947,-100.406683,frontier,county
ne,0031065,835854,furnas county,1862542527,3915843,719.132,1.5119999999999998,40.191865,-99.909663,furnas,county
ne,0031067,835855,gage county,2205274175,22014428,851.461,8.5,40.255234,-96.683453,gage,county
ne,0031069,835856,garden county,4414048098,68874632,1704.274,26.593000000000004,41.633364,-102.30298499999999,garden,county
ne,0031071,835857,garfield county,1475757790,4125559,569.793,1.5930000000000002,41.906867999999996,-98.951231,garfield,county
ne,0031073,835858,gosper county,1186616255,11831826,458.155,4.5680000000000005,40.509095,-99.823206,gosper,county
ne,0031075,835859,grant county,2010407808,18130867,776.2230000000001,7.0,41.913957,-101.755965,grant,county
ne,0031077,835860,greeley county,1475804012,2188873,569.811,0.845,41.567571,-98.530565,greeley,county
ne,0031079,835861,hall county,1414818032,15229247,546.264,5.88,40.866027,-98.502664,hall,county
ne,0031081,835862,hamilton county,1403528325,7341067,541.905,2.8339999999999996,40.872817,-98.022329,hamilton,county
ne,0031083,835863,harlan county,1433471181,53339811,553.466,20.595,40.178765999999996,-99.403418,harlan,county
ne,0031085,835864,hayes county,1846821467,570786,713.062,0.22,40.537234000000005,-101.047963,hayes,county
ne,0031087,835865,hitchcock county,1838742676,22103380,709.943,8.533999999999999,40.176896,-101.044217,hitchcock,county
ne,0031089,835866,holt county,6248082955,13201507,2412.3979999999997,5.0969999999999995,42.459286999999996,-98.784766,holt,county
ne,0031091,835867,hooker county,1867683339,882994,721.117,0.341,41.9187,-101.11681,hooker,county
ne,0031093,835868,howard county,1474578441,16199404,569.3380000000001,6.255,41.216851,-98.51334200000001,howard,county
ne,0031095,835869,jefferson county,1476728593,14239883,570.168,5.497999999999999,40.175736,-97.143103,jefferson,county
ne,0031097,835870,johnson county,973968281,1766531,376.051,0.682,40.39501,-96.265367,johnson,county
ne,0031099,835871,kearney county,1337063628,274634,516.243,0.106,40.50912,-98.947602,kearney,county
ne,0031101,835872,keith county,2749565172,124671559,1061.613,48.136,41.194245,-101.644449,keith,county
ne,0031103,835873,keya paha county,2002258281,2192458,773.076,0.847,42.875479999999996,-99.718351,keya paha,county
ne,0031105,835874,kimball county,2465269180,1448446,951.846,0.5589999999999999,41.199274,-103.703153,kimball,county
ne,0031107,835875,knox county,2870614300,81251136,1108.35,31.371,42.634403999999996,-97.891349,knox,county
ne,0031109,835876,lancaster county,2169240148,22877213,837.548,8.833,40.783547,-96.68865799999999,lancaster,county
ne,0031111,835877,lincoln county,6640907437,28630232,2564.069,11.054,41.050321999999994,-100.74448100000001,lincoln,county
ne,0031113,835878,logan county,1477984375,1203586,570.653,0.465,41.542155,-100.443665,logan,county
ne,0031115,835879,loup county,1471708212,7275368,568.23,2.8089999999999997,41.897665,-99.509776,loup,county
ne,0031117,835881,mcpherson county,2224742796,2680669,858.9780000000001,1.035,41.648414,-101.120851,mcpherson,county
ne,0031119,835880,madison county,1483396506,7013730,572.743,2.708,41.909929,-97.60685600000001,madison,county
ne,0031121,835882,merrick county,1258350281,28301118,485.852,10.927,41.169801,-98.031051,merrick,county
ne,0031123,835883,morrill county,3687727762,15598670,1423.84,6.023,41.732203999999996,-102.99059399999999,morrill,county
ne,0031125,835884,nance county,1143826438,17085923,441.634,6.597,41.402384999999995,-97.99140799999999,nance,county
ne,0031127,835885,nemaha county,1055100496,5769943,407.37699999999995,2.228,40.385236,-95.85305600000001,nemaha,county
ne,0031129,835886,nuckolls county,1489645230,1718484,575.155,0.664,40.176491999999996,-98.046842,nuckolls,county
ne,0031131,835887,otoe county,1594475777,8775373,615.631,3.388,40.637992,-96.131027,otoe,county
ne,0031133,835888,pawnee county,1116478126,4852361,431.075,1.874,40.13785,-96.245225,pawnee,county
ne,0031135,835889,perkins county,2287828072,2840176,883.335,1.097,40.857646,-101.62746800000001,perkins,county
ne,0031137,835890,phelps county,1398048577,1646534,539.79,0.636,40.516365,-99.40655699999999,phelps,county
ne,0031139,835891,pierce county,1484707287,3481943,573.249,1.344,42.271413,-97.61099200000001,pierce,county
ne,0031141,835892,platte county,1745758249,27319776,674.041,10.548,41.576865999999995,-97.513467,platte,county
ne,0031143,835893,polk county,1135302480,5954752,438.343,2.299,41.187925,-97.570663,polk,county
ne,0031145,835894,red willow county,1856983744,2643458,716.985,1.021,40.16942,-100.468576,red willow,county
ne,0031147,835895,richardson county,1429258664,7077617,551.84,2.733,40.123743,-95.718603,richardson,county
ne,0031149,835896,rock county,2611499674,8807750,1008.306,3.4010000000000002,42.394749,-99.420851,rock,county
ne,0031151,835897,saline county,1486698722,5934652,574.018,2.291,40.516802,-97.131755,saline,county
ne,0031153,835898,sarpy county,618992130,22089655,238.99400000000003,8.529,41.115064000000004,-96.109125,sarpy,county
ne,0031155,835899,saunders county,1943096671,24827647,750.2339999999999,9.586,41.223152,-96.640923,saunders,county
ne,0031157,835900,scotts bluff county,1915039249,15437668,739.4010000000001,5.961,41.850331,-103.701549,scotts bluff,county
ne,0031159,835901,seward county,1479990737,11547522,571.428,4.459,40.871944,-97.140383,seward,county
ne,0031161,835902,sheridan county,6321831662,74941797,2440.873,28.935,42.512289,-102.36828,sheridan,county
ne,0031163,835903,sherman county,1465488698,15062175,565.828,5.816,41.218742999999996,-98.972849,sherman,county
ne,0031165,835904,sioux county,5352525388,1872668,2066.6220000000003,0.723,42.470612,-103.732111,sioux,county
ne,0031167,835905,stanton county,1108381580,7908731,427.949,3.054,41.905045,-97.177109,stanton,county
ne,0031169,835906,thayer county,1486153343,3025340,573.807,1.168,40.173845,-97.59626300000001,thayer,county
ne,0031171,835907,thomas county,1846268734,2028358,712.8480000000001,0.7829999999999999,41.848620000000004,-100.506911,thomas,county
ne,0031173,835908,thurston county,1019377268,6458648,393.584,2.494,42.154061,-96.53394300000001,thurston,county
ne,0031175,835909,valley county,1471237308,6242699,568.048,2.41,41.564094,-98.98348399999999,valley,county
ne,0031177,835910,washington county,1009986011,8387689,389.958,3.239,41.533972999999996,-96.224577,washington,county
ne,0031179,835911,wayne county,1147143924,1087699,442.915,0.42,42.210746,-97.126243,wayne,county
ne,0031181,835912,webster county,1489018031,337241,574.913,0.13,40.180646,-98.49859000000001,webster,county
ne,0031183,835913,wheeler county,1489739895,1059454,575.192,0.409,41.922578,-98.52085100000001,wheeler,county
ne,0031185,835914,york county,1482793512,8595603,572.51,3.319,40.873056,-97.596742,york,county
nv,0032001,858638,churchill county,12770262134,242405724,4930.626,93.59299999999999,39.53771,-118.26416499999999,churchill,county
